Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-05,0.10970000177621841,0.10700000077486038,0.10939999669790268,0.10849999636411667,114894.0,0.10849999636411667
2015-01-06,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-07,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-01-08,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-09,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-12,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-13,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-14,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-15,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-16,0.10689999908208847,0.10559999942779541,0.10589999705553055,0.10689999908208847,33935.0,0.10689999908208847
2015-01-20,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-21,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-22,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-23,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-26,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-27,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-01-28,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-01-29,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-01-30,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-02,0.10670000314712524,0.10559999942779541,0.10570000112056732,0.10559999942779541,53015.0,0.10559999942779541
2015-02-03,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-04,0.10700000077486038,0.1054999977350235,0.10700000077486038,0.10679999738931656,84258.0,0.10679999738931656
2015-02-05,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-06,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-09,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-10,0.10679999738931656,0.10599999874830246,0.10670000314712524,0.10679999738931656,54055.0,0.10679999738931656
2015-02-11,0.10689999908208847,0.1062999963760376,0.1062999963760376,0.10649999976158142,51791.0,0.10649999976158142
2015-02-12,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-13,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-17,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-02-18,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-19,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-02-20,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-23,0.10679999738931656,0.10419999808073044,0.10649999976158142,0.10499999672174454,563194.0,0.10499999672174454
2015-02-24,0.10589999705553055,0.10369999706745148,0.10570000112056732,0.10490000247955322,386007.0,0.10490000247955322
2015-02-25,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-02-26,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-02-27,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-03-02,0.10400000214576721,0.10270000249147415,0.10279999673366547,0.10270000249147415,213258.0,0.10270000249147415
2015-03-03,0.10400000214576721,0.10220000147819519,0.10289999842643738,0.10339999943971634,238429.0,0.10339999943971634
2015-03-04,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-03-05,0.10300000011920929,0.10189999639987946,0.10249999910593033,0.10300000011920929,36868.0,0.10300000011920929
2015-03-06,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-03-09,0.10270000249147415,0.1014999970793724,0.1014999970793724,0.10180000215768814,93636.0,0.10180000215768814
2015-03-10,0.10279999673366547,0.10100000351667404,0.1014999970793724,0.10109999775886536,198103.0,0.10109999775886536
2015-03-11,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-03-12,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-03-13,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,0.05000000074505806
2015-03-16,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
2015-03-17,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,0.0,1.2200000286102295
