Date,Adj Close,HL_PCT,PCT_change,Volume,label,Forecast
2015-01-02 00:00:00,529.5499877929688,1.5003377352613418,-0.5726601450954479,1324000.0,537.2999877929688,
2015-01-05 00:00:00,519.4600219726562,1.9777866218010622,-1.458788216875042,2059100.0,541.9500122070312,
2015-01-06 00:00:00,506.6400146484375,3.0976232930106504,-2.662821393191643,2722800.0,536.719970703125,
2015-01-07 00:00:00,505.1499938964844,1.5566358449121684,-1.1351439812074557,2345900.0,521.1900024414062,
2015-01-08 00:00:00,506.9100036621094,2.521112533494772,1.0767469823798732,3652700.0,512.4299926757812,
2015-01-09 00:00:00,500.7200012207031,1.9953900188148381,-1.4679821249550056,2100000.0,513.22998046875,
2015-01-12 00:00:00,497.05999755859375,1.9086991601900245,-0.4366622703357203,2856900.0,537.5499877929688,
2015-01-13 00:00:00,501.79998779296875,2.2804963429968033,-0.15321637185428852,3047900.0,532.2000122070312,
2015-01-14 00:00:00,505.92999267578125,2.027462266996093,1.1010709204664075,2640000.0,533.2999877929688,
2015-01-15 00:00:00,504.010009765625,1.5417999808387473,-0.9589508031875632,2553400.0,526.0999755859375,
2015-01-16 00:00:00,510.4599914550781,1.5424695028944961,1.4528465958995267,2482900.0,529.8300170898438,
2015-01-20 00:00:00,509.94000244140625,1.22504079435213,-0.551907674405539,2339800.0,533.8800048828125,
2015-01-21 00:00:00,520.3900146484375,2.4058516329111233,1.8694734905271786,2317800.0,529.280029296875,
2015-01-22 00:00:00,537.2999877929688,3.2438647625246855,2.734223287374522,2803400.0,540.1599731445312,
2015-01-23 00:00:00,541.9500122070312,1.8030747819937003,0.7285806919139965,2298300.0,538.0,
2015-01-26 00:00:00,536.719970703125,1.7723217896089847,-0.8827385589796861,1546600.0,546.010009765625,
2015-01-27 00:00:00,521.1900024414062,2.2885313290608957,-1.921343903571349,1957400.0,551.1599731445312,
2015-01-28 00:00:00,512.4299926757812,2.603694250246178,-2.394287109375,1791100.0,545.010009765625,
2015-01-29 00:00:00,513.22998046875,2.325810598148276,0.06433145622569274,3950900.0,542.6500244140625,
2015-01-30 00:00:00,537.5499877929688,4.809136451115042,3.5741787655045756,6055400.0,546.4500122070312,
2015-02-02 00:00:00,532.2000122070312,2.832942982220111,-0.3967650636561534,3768900.0,541.7999877929688,
2015-02-03 00:00:00,533.2999877929688,2.019706288367103,0.6340312744996077,2353100.0,535.0,
2015-02-04 00:00:00,526.0999755859375,2.2322476904455333,-1.3204859641125106,1694800.0,538.6500244140625,
2015-02-05 00:00:00,529.8300170898438,0.9607312328279118,0.35990082784127136,1658800.0,547.3300170898438,
2015-02-06 00:00:00,533.8800048828125,2.188583326348321,0.5404785341907673,2146900.0,559.2899780273438,
2015-02-09 00:00:00,529.280029296875,1.199889533942686,-0.33517272434408124,1515700.0,562.6300048828125,
2015-02-10 00:00:00,540.1599731445312,2.2355797705653835,1.505204991635265,2371500.0,575.02001953125,
2015-02-11 00:00:00,538.0,1.110076904296875,-0.3205270285796482,1915300.0,578.7899780273438,
2015-02-12 00:00:00,546.010009765625,2.1117368445938083,1.1766736347135178,2429500.0,578.3300170898438,
2015-02-13 00:00:00,551.1599731445312,1.0867183876177016,0.6666477897762464,2369100.0,581.4299926757812,
2015-02-17 00:00:00,545.010009765625,1.7928781907906415,-1.1158218445760644,1958700.0,572.9000244140625,
2015-02-18 00:00:00,542.6500244140625,1.482717112593039,-0.21514157154919103,1558200.0,574.0999755859375,
2015-02-19 00:00:00,546.4500122070312,1.1299094501271383,0.733688815760161,1541700.0,559.8499755859375,
2015-02-20 00:00:00,541.7999877929688,1.7617621137379584,-1.055558843727244,1911700.0,555.6900024414062,
2015-02-23 00:00:00,535.0,1.3721781565730733,-0.7421150278293136,1645300.0,561.1699829101562,
2015-02-24 00:00:00,538.6500244140625,1.5819255017066856,1.3357232215494124,1420300.0,553.0,
2015-02-25 00:00:00,547.3300170898438,2.148658454074055,1.6510687556883226,2041800.0,561.6400146484375,
2015-02-26 00:00:00,559.2899780273438,2.759173216598149,2.4828651070905643,2701600.0,557.6099853515625,
2015-02-27 00:00:00,562.6300048828125,2.2242882720202313,0.8026480825568387,3416400.0,566.1599731445312,
2015-03-02 00:00:00,575.02001953125,2.2800257948442826,1.4144655257936507,2520300.0,563.6699829101562,
2015-03-03 00:00:00,578.7899780273438,1.8141937924517966,0.4233543063701284,2526300.0,564.9500122070312,
2015-03-04 00:00:00,578.3300170898438,1.5912081745231004,0.23572221359481293,1898200.0,565.3699951171875,
2015-03-05 00:00:00,581.4299926757812,0.859525086238563,0.3122731399609161,1795900.0,577.5399780273438,
2015-03-06 00:00:00,572.9000244140625,1.8739348641806128,-1.5635696883054124,1879600.0,567.0,
2015-03-09 00:00:00,574.0999755859375,1.1246858011340388,0.5569944599892687,1173900.0,563.6400146484375,
2015-03-10 00:00:00,559.8499755859375,1.775571132035214,-1.5180842209599854,2004000.0,557.5499877929688,
2015-03-11 00:00:00,555.6900024414062,1.5790172944856047,-0.7341881817050876,2026200.0,561.1400146484375,
2015-03-12 00:00:00,561.1699829101562,1.1358517498289349,0.48166497197418706,1780100.0,554.7000122070312,
2015-03-13 00:00:00,553.0,2.549373616927077,-1.1140283400986464,1771400.0,549.489990234375,
2015-03-16 00:00:00,561.6400146484375,2.2545876279928754,0.8457116755423523,1842800.0,541.3099975585938,
2015-03-17 00:00:00,557.6099853515625,1.1237246452422882,-0.1217991908405609,1444600.0,543.9500122070312,
2015-03-18 00:00:00,566.1599731445312,2.3504986026422765,1.5114827911341926,1766200.0,544.8599853515625,
2015-03-19 00:00:00,563.6699829101562,0.8610309004325187,-0.1505768779997526,1233000.0,548.8400268554688,
2015-03-20 00:00:00,564.9500122070312,0.4641431419785391,-0.31056619741761343,2216000.0,548.02001953125,
2015-03-23 00:00:00,565.3699951171875,1.1686173975019445,-0.1113082831824205,1511700.0,548.5399780273438,
2015-03-24 00:00:00,577.5399780273438,2.4274282904903277,1.5830021366707037,3957800.0,548.6400146484375,
2015-03-25 00:00:00,567.0,2.3051159301973105,-1.8300824471803434,2653500.0,539.780029296875,
2015-03-26 00:00:00,563.6400146484375,1.5905151119706677,-0.1788735892950837,2492100.0,541.0399780273438,
2015-03-27 00:00:00,557.5499877929688,1.2820309091512845,-0.7618014642657601,1727600.0,543.52001953125,
2015-03-30 00:00:00,561.1400146484375,0.9644561377007727,0.15886026745872378,1239400.0,532.739990234375,
2015-03-31 00:00:00,554.7000122070312,1.402641126540858,-0.5807058501268256,1746600.0,544.530029296875,
2015-04-01 00:00:00,549.489990234375,2.2837518147459086,-0.9624617794613729,1945100.0,542.9199829101562,
2015-04-02 00:00:00,541.3099975585938,1.3988597299315189,-1.114334024807206,2388000.0,549.1799926757812,
2015-04-06 00:00:00,543.9500122070312,1.8368425604048075,0.9483306912782732,1685900.0,557.4600219726562,
