Date,AAPL,GE,GOOG,IBM,MSFT
2015-03-30,115.97924041748047,20.922204971313477,550.5185546875,128.90919494628906,36.83043670654297
2015-03-31,114.19874572753906,20.664003372192383,546.4995727539062,127.18952178955078,36.5606689453125
2015-04-01,114.03356170654297,20.68899154663086,541.074462890625,126.14350891113281,36.61463165283203
2015-04-02,115.01556396484375,20.772279739379883,534.063720703125,127.14994049072266,36.227989196777344
2015-04-06,116.87864685058594,20.972185134887695,535.2953491210938,128.4099578857422,37.36094284057617
2015-04-07,115.64884948730469,20.838911056518555,535.5496215820312,128.4337158203125,37.34294891357422
2015-04-08,115.27254486083984,20.830583572387695,540.1270751953125,128.25936889648438,37.24404525756836
2015-04-09,116.15361785888672,21.43026351928711,539.2993774414062,128.64767456054688,37.29800796508789
2015-04-10,116.64921569824219,23.74570083618164,538.5314331054688,129.05975341796875,37.51380157470703
2015-04-13,116.41976928710938,23.01275634765625,537.6937866210938,128.6793975830078,37.54977035522461
2015-04-14,115.91498565673828,23.096046447753906,528.9378051757812,128.61598205566406,37.45086669921875
2015-04-15,116.35552215576172,22.871170043945312,531.0719604492188,130.066162109375,37.999366760253906
2015-04-16,115.7956771850586,22.72124481201172,532.3384399414062,129.27374267578125,37.909446716308594
2015-04-17,114.49243927001953,22.69625473022461,522.6151733398438,127.32424926757812,37.423885345458984
2015-04-20,117.10810089111328,22.50469207763672,533.9141235351562,131.67489624023438,38.58382797241211
2015-04-21,116.47483825683594,22.171541213989258,532.5079956054688,130.16921997070312,38.34105682373047
2015-04-22,118.04424285888672,22.413076400756836,537.8882446289062,131.04090881347656,38.655765533447266
2015-04-23,119.0079116821289,22.36310386657715,545.5023193359375,134.90809631347656,38.970481872558594
2015-04-24,119.56774139404297,22.32145881652832,563.5128784179688,134.54356384277344,43.04376220703125
2015-04-27,121.74283599853516,22.38808250427246,555.3699951171875,135.29638671875,43.18762969970703
2015-04-28,119.82470703125,22.587984085083008,553.6799926757812,137.82437133789062,44.203712463378906
2015-04-29,118.06259155273438,22.562997817993164,549.0800170898438,138.20469665527344,44.113792419433594
2015-04-30,114.85955810546875,22.55466651916504,537.3400268554688,135.74017333984375,43.73613357543945
2015-05-01,118.34708404541016,22.746232986450195,537.9000244140625,137.62623596191406,43.75412368774414
2015-05-04,118.11764526367188,22.71291732788086,540.780029296875,137.8639678955078,43.376461029052734
2015-05-05,115.45610809326172,22.421403884887695,530.7999877929688,137.15867614746094,42.800987243652344
2015-05-06,114.73107147216797,22.32978630065918,524.219970703125,135.77734375,41.61406707763672
2015-05-07,115.44071197509766,22.52135467529297,530.7000122070312,137.57965087890625,41.99173355102539
2015-05-08,117.61570739746094,22.787878036499023,538.219970703125,138.93943786621094,42.93586730957031
2015-05-11,116.4176254272461,22.421403884887695,535.7000122070312,137.68423461914062,42.59416961669922
2015-05-12,116.00288391113281,22.51302146911621,529.0399780273438,137.22561645507812,42.576202392578125
2015-05-13,116.13192749023438,22.662940979003906,529.6199951171875,138.61758422851562,42.82796096801758
2015-05-14,118.84144592285156,22.829526901245117,538.4000244140625,140.041748046875,43.80807113647461
2015-05-15,118.67555236816406,22.71291732788086,533.8499755859375,139.40611267089844,43.4304084777832
2015-05-18,119.98422241210938,22.746232986450195,532.2999877929688,139.24520874023438,43.16965103149414
2015-05-19,119.87364196777344,22.7795467376709,537.3599853515625,139.58309936523438,43.06105041503906
2015-05-20,119.86443328857422,23.02108383178711,539.27001953125,139.80841064453125,43.06105041503906
2015-05-21,121.09017944335938,23.087718963623047,542.510009765625,139.47047424316406,42.91624069213867
2015-05-22,122.15003204345703,23.054393768310547,540.1099853515625,138.5693359375,42.44562530517578
2015-05-26,119.45892333984375,22.921140670776367,532.3200073242188,136.88771057128906,42.165077209472656
2015-05-27,121.6892318725586,22.921140670776367,539.7899780273438,138.39230346679688,43.088199615478516
2015-05-28,121.44957733154297,23.01275634765625,539.780029296875,138.1589813232422,42.943397521972656
2015-05-29,120.06718444824219,22.71291732788086,532.1099853515625,136.50148010253906,42.4094352722168
2015-06-01,120.30680084228516,22.72124481201172,533.989990234375,136.92791748046875,42.74428939819336
2015-06-02,119.77225494384766,22.762893676757812,539.1799926757812,136.50148010253906,42.46372604370117
2015-06-03,119.91971588134766,22.929468154907227,540.3099975585938,136.71875,42.40037536621094
2015-06-04,119.21930694580078,22.704587936401367,536.7000122070312,135.4796600341797,41.95692443847656
2015-06-05,118.56495666503906,22.729578018188477,533.3300170898438,134.69113159179688,41.75780487060547
2015-06-08,117.78160095214844,22.687931060791016,526.8300170898438,133.03363037109375,41.386756896972656
2015-06-09,117.43138122558594,22.762893676757812,526.6900024414062,133.30718994140625,41.31434631347656
2015-06-10,118.77691650390625,23.01275634765625,536.6900024414062,135.91415405273438,42.18317413330078
2015-06-11,118.5096664428711,22.912811279296875,534.6099853515625,135.8014678955078,42.02931213378906
2015-06-12,117.20096588134766,22.812856674194336,532.3300170898438,134.36122131347656,41.60396194458008
2015-06-15,116.9705810546875,22.662940979003906,527.2000122070312,133.7738800048828,41.16049575805664
2015-06-16,117.5972671508789,22.671274185180664,528.1500244140625,134.24053955078125,41.47726058959961
2015-06-17,117.32079315185547,22.71291732788086,529.260009765625,134.50607299804688,41.60396194458008
2015-06-18,117.8553237915039,22.997936248779297,536.72998046875,135.3750457763672,42.2827262878418
2015-06-19,116.67566680908203,22.888694763183594,536.6900024414062,134.36122131347656,41.721614837646484
2015-06-22,117.60649108886719,23.039947509765625,538.1900024414062,134.95664978027344,41.839263916015625
2015-06-23,117.07194519042969,23.14917755126953,540.47998046875,135.6727294921875,41.54966354370117
2015-06-24,118.06729888916016,22.905506134033203,537.8400268554688,134.34515380859375,41.305301666259766
2015-06-25,117.505126953125,22.720645904541016,535.22998046875,133.62904357910156,41.31434631347656
2015-06-26,116.81389617919922,22.762659072875977,531.6900024414062,133.13023376464844,40.961387634277344
2015-06-29,114.7679214477539,22.384538650512695,521.52001953125,131.126708984375,40.15591049194336
2015-06-30,115.59738159179688,22.32572364807129,520.510009765625,130.87733459472656,39.95682144165039
2015-07-01,116.67566680908203,22.401348114013672,521.8400268554688,132.3497314453125,40.22831726074219
2015-07-02,116.5281982421875,22.502180099487305,523.4000244140625,132.83250427246094,40.18306350708008
2015-07-06,116.1227035522461,22.107255935668945,522.8599853515625,132.5428466796875,40.17401885986328
2015-07-07,115.83700561523438,22.2417049407959,525.02001953125,132.7600860595703,40.09257125854492
2015-07-08,112.96159362792969,21.754348754882812,516.8300170898438,131.27957153320312,40.038265228271484
2015-07-09,110.6575698852539,21.863582611083984,520.6799926757812,131.8347625732422,40.29167556762695
2015-07-10,113.61592102050781,22.07364845275879,530.1300048828125,134.3290252685547,40.37312698364258
2015-07-13,115.8093490600586,22.2417049407959,546.5499877929688,136.2842559814453,41.214805603027344
2015-07-14,115.76325988769531,22.401348114013672,561.0999755859375,135.66468811035156,41.28719711303711
2015-07-15,116.87841796875,22.493776321411133,560.219970703125,135.60031127929688,41.413902282714844
2015-07-16,118.43595123291016,22.720645904541016,579.8499755859375,137.5877227783203,42.228424072265625
2015-07-17,119.45892333984375,22.888694763183594,672.9299926757812,138.80267333984375,42.19222640991211
2015-07-20,121.71688842773438,22.804670333862305,663.02001953125,139.3739471435547,42.46372604370117
2015-07-21,120.5003433227539,22.561004638671875,662.2999877929688,131.2071990966797,42.7895393371582
2015-07-22,115.40383911132812,22.376140594482422,662.0999755859375,129.01864624023438,41.214805603027344
2015-07-23,115.34852600097656,22.065242767333984,644.280029296875,130.12899780273438,41.73066329956055
2015-07-24,114.74028778076172,21.6367130279541,623.5599975585938,128.53590393066406,41.57680892944336
2015-07-27,113.14588928222656,21.804759979248047,627.260009765625,127.98876953125,41.0428352355957
2015-07-28,113.70807647705078,21.930797576904297,628.0,128.77728271484375,41.033790588378906
2015-07-29,113.34864044189453,22.065242767333984,631.9299926757812,129.61407470703125,41.8935661315918
2015-07-30,112.77727508544922,21.94760513305664,632.5900268554688,129.5094451904297,42.427528381347656
2015-07-31,111.79113006591797,21.930797576904297,625.6099853515625,130.3382110595703,42.26462936401367
2015-08-03,109.15534210205078,21.73754119873047,631.2100219726562,127.6990966796875,42.36417770385742
2015-08-04,105.65322875976562,21.76275062561035,629.25,126.80599975585938,43.024837493896484
2015-08-05,106.35365295410156,21.930797576904297,643.780029296875,127.04737854003906,43.06105041503906
2015-08-06,106.5850830078125,21.871986389160156,642.6799926757812,126.8201904296875,42.19222640991211
2015-08-07,106.94613647460938,21.670320510864258,635.2999877929688,125.84664154052734,42.30083084106445
2015-08-10,110.83441162109375,22.048437118530273,633.72998046875,127.1690444946289,42.83478927612305
2015-08-11,105.06681823730469,21.603103637695312,660.780029296875,126.16311645507812,42.002174377441406
2015-08-12,106.6869125366211,21.729143142700195,659.5599975585938,126.69038391113281,42.30083084106445
2015-08-13,106.60359954833984,21.670320510864258,656.4500122070312,125.80609893798828,42.29179000854492
2015-08-14,107.35347747802734,21.913997650146484,657.1199951171875,126.35775756835938,42.53614044189453
2015-08-17,108.46441650390625,22.023231506347656,660.8699951171875,126.81211853027344,42.825740814208984
2015-08-18,107.8534164428711,21.90559196472168,656.1300048828125,126.5687255859375,43.062599182128906
2015-08-19,106.47400665283203,21.619909286499023,660.9000244140625,124.88934326171875,42.461341857910156
2015-08-20,104.28914642333984,21.16616439819336,646.8300170898438,123.85089874267578,41.59590530395508
2015-08-21,97.91051483154297,20.662004470825195,612.47998046875,120.75991821289062,39.2364387512207
2015-08-24,95.46646881103516,20.05702018737793,589.6099853515625,116.39518737792969,37.97014617919922
2015-08-25,96.04045867919922,19.55286407470703,582.0599975585938,114.35887908935547,36.867855072021484
2015-08-26,101.5488510131836,20.174657821655273,628.6199951171875,119.01560974121094,38.908477783203125
2015-08-27,104.53913116455078,21.014917373657227,637.6099853515625,120.50837707519531,39.9925537109375
2015-08-28,104.88165283203125,21.14095687866211,630.3800048828125,120.05408477783203,40.01988983154297
2015-08-31,104.39099884033203,20.855266571044922,618.25,119.98106384277344,39.64636993408203
2015-09-01,99.72505950927734,20.0654239654541,597.7899780273438,115.7542724609375,38.097694396972656
2015-09-02,104.00215148925781,20.645206451416016,614.3400268554688,117.67701721191406,39.50061798095703
2015-09-03,102.17838287353516,20.594789505004883,606.25,119.08055114746094,39.628150939941406
2015-09-04,101.16001892089844,20.166257858276367,600.7000122070312,116.58177185058594,38.8173828125
2015-09-08,103.9743881225586,20.972902297973633,614.6599731445312,119.44561004638672,39.98344421386719
2015-09-09,101.97469329833984,20.628395080566406,612.719970703125,117.67701721191406,39.2364387512207
2015-09-10,104.21508026123047,20.737634658813477,621.3499755859375,118.61000061035156,39.43684768676758
2015-09-11,105.73336791992188,20.964502334594727,625.77001953125,119.55919647216797,39.60994338989258
2015-09-14,106.751708984375,20.813255310058594,623.239990234375,118.16377258300781,39.209102630615234
2015-09-15,107.64973449707031,21.258590698242188,635.1400146484375,119.68898010253906,40.065433502197266
2015-09-16,107.77009582519531,21.78795623779297,635.97998046875,120.40294647216797,40.35695266723633
2015-09-17,105.46490478515625,21.498931884765625,642.9000244140625,120.18389892578125,40.311397552490234
2015-09-18,105.02976989746094,21.03248405456543,629.25,117.23892211914062,39.60994338989258
2015-09-21,106.6591567993164,21.278423309326172,635.4400024414062,118.83715057373047,40.18386459350586
2015-09-22,104.98348999023438,21.295391082763672,622.6900024414062,117.17401885986328,39.9925537109375
2015-09-23,105.835205078125,21.320837020874023,622.3599853515625,116.5492935180664,39.96522521972656
2015-09-24,106.46472930908203,21.125774383544922,625.7999877929688,117.15780639648438,40.00166320800781
2015-09-25,106.19624328613281,21.134252548217773,611.969970703125,117.97716522216797,40.028987884521484
2015-09-28,104.09474182128906,20.616918563842773,594.8900146484375,115.62446594238281,39.43684768676758
2015-09-29,100.9655990600586,20.837427139282227,594.969970703125,115.58390808105469,39.5734977722168
2015-09-30,102.11356353759766,21.388681411743164,608.4199829101562,117.61212158203125,40.32051086425781
2015-10-01,101.44700622558594,21.363235473632812,611.2899780273438,116.49256134033203,40.63935470581055
2015-10-02,102.18761444091797,21.600698471069336,626.9099731445312,117.29573059082031,41.513919830322266
2015-10-05,102.55794525146484,22.745615005493164,641.469970703125,120.9140396118164,42.47956848144531
2015-10-06,103.04859924316406,23.144210815429688,645.4400024414062,120.70311737060547,42.58887481689453
2015-10-07,102.55794525146484,23.55129051208496,642.3599853515625,121.76589965820312,42.63442611694336
2015-10-08,101.37294006347656,23.77179718017578,639.1599731445312,123.54261779785156,43.22658157348633
2015-10-09,103.79849243164062,23.805721282958984,643.6099853515625,123.63186645507812,42.91685104370117
2015-10-12,103.31709289550781,23.82267951965332,646.6699829101562,122.61776733398438,42.816627502441406
2015-10-13,103.49297332763672,23.6361026763916,652.2999877929688,121.38455963134766,42.71641540527344
2015-10-14,102.03025817871094,23.407119750976562,651.1599731445312,121.70100402832031,42.525123596191406
2015-10-15,103.55779266357422,23.77179718017578,661.739990234375,121.76589965820312,42.82574462890625
2015-10-16,102.79864501953125,24.57747459411621,662.2000122070312,122.00927734375,43.2812385559082
2015-10-19,103.43744659423828,24.58595848083496,666.0999755859375,121.0600814819336,43.38144302368164
2015-10-20,105.3260269165039,24.407859802246094,650.280029296875,114.09925079345703,43.51809310913086
2015-10-21,105.31678009033203,24.46722412109375,642.6099853515625,114.32638549804688,42.99882888793945
2015-10-22,106.92762756347656,25.086326599121094,651.7899780273438,116.89820861816406,43.75495147705078
2015-10-23,110.24191284179688,25.02695655822754,702.0,117.37684631347656,48.164154052734375
2015-10-26,106.72394561767578,25.060884475708008,712.780029296875,116.5492935180664,49.421321868896484
2015-10-27,106.04814910888672,24.984560012817383,708.489990234375,111.84388732910156,48.911163330078125
2015-10-28,110.41780853271484,24.925189971923828,712.9500122070312,114.25337982177734,49.175350189208984
2015-10-29,111.58430480957031,24.882781982421875,716.9199829101562,114.02622985839844,48.610538482666016
2015-10-30,110.63074493408203,24.526586532592773,710.8099975585938,113.64490509033203,47.954620361328125
2015-11-02,112.18606567382812,24.933670043945312,721.1099853515625,113.88018798828125,48.501216888427734
2015-11-03,113.47288513183594,25.09480857849121,722.1599731445312,115.10520935058594,49.330230712890625
2015-11-04,112.94519805908203,25.052400588989258,728.1099853515625,114.9024429321289,49.557979583740234
2015-11-05,112.42453002929688,25.137208938598633,731.25,113.49076843261719,49.53974914550781
2015-11-06,112.5546875,25.374670028686523,733.760009765625,113.21235656738281,50.03168487548828
2015-11-09,112.0991439819336,25.230499267578125,724.8900146484375,110.8047866821289,49.339332580566406
2015-11-10,108.56608581542969,25.544288635253906,728.3200073242188,110.93584442138672,48.74718475341797
2015-11-11,107.95247650146484,26.0107364654541,735.4000244140625,110.56732940673828,48.874732971191406
2015-11-12,107.58985900878906,25.578214645385742,731.22998046875,108.9459228515625,48.5740966796875
2015-11-13,104.44734191894531,25.67998695373535,717.0,107.88953399658203,48.1368293762207
2015-11-16,106.15807342529297,25.74783706665039,728.9600219726562,109.49459075927734,48.984046936035156
2015-11-17,105.70249938964844,25.713909149169922,725.2999877929688,109.58466339111328,48.58051300048828
2015-11-18,109.04956817626953,25.88352394104004,740.0,111.2224349975586,49.3875846862793
2015-11-19,110.43489074707031,25.671504974365234,738.4099731445312,111.97581481933594,49.47013473510742
2015-11-20,110.91835021972656,26.002256393432617,756.5999755859375,113.41707611083984,49.69940948486328
2015-11-23,109.47726440429688,25.942893981933594,755.97998046875,113.38434600830078,49.69940948486328
2015-11-24,110.52787017822266,26.002256393432617,748.280029296875,113.49897766113281,49.75443649291992
2015-11-25,109.7375717163086,25.74783706665039,748.1500244140625,113.00762939453125,49.240848541259766
2015-11-27,109.53303527832031,25.74783706665039,750.260009765625,113.38434600830078,49.46095275878906
2015-11-30,109.98861694335938,25.391637802124023,742.5999755859375,114.17045593261719,49.846153259277344
2015-12-01,109.09603881835938,25.586702346801758,767.0399780273438,115.6936264038086,50.64406204223633
2015-12-02,108.11053466796875,25.41707992553711,762.3800048828125,114.3997573852539,50.6348876953125
2015-12-03,107.10640716552734,25.46796226501465,752.5399780273438,113.7610092163086,49.70859146118164
2015-12-04,110.66732788085938,25.858081817626953,766.8099975585938,114.99752044677734,51.276878356933594
2015-12-07,109.97002410888672,25.756311416625977,763.25,114.27692413330078,51.1851692199707
2015-12-08,109.92352294921875,25.60365867614746,762.3699951171875,113.0486068725586,51.16682434082031
2015-12-09,107.49690246582031,25.84111976623535,751.6099853515625,111.869384765625,50.4239501953125
2015-12-10,108.00826263427734,25.993776321411133,749.4600219726562,112.00859832763672,50.68991470336914
2015-12-11,105.22831726074219,25.66301918029785,738.8699951171875,110.19883728027344,49.58018493652344
2015-12-14,104.57749938964844,25.66301918029785,747.77001953125,111.3125228881836,50.5706901550293
2015-12-15,102.72733306884766,25.713909149169922,743.4000244140625,112.83565521240234,50.6257209777832
2015-12-16,103.51761627197266,26.273643493652344,758.0900268554688,114.06400299072266,51.4786491394043
2015-12-17,101.32341003417969,26.110570907592773,749.4299926757812,111.98401641845703,51.08427810668945
2015-12-18,98.58065032958984,25.879804611206055,739.3099975585938,110.46905517578125,49.644378662109375
2015-12-21,99.78932189941406,25.98236846923828,747.77001953125,110.96039581298828,50.286380767822266
2015-12-22,99.69636535644531,26.059288024902344,750.0,112.95030975341797,50.763275146484375
2015-12-23,100.9793930053711,26.452444076538086,750.3099975585938,113.4498291015625,51.19432830810547
2015-12-24,100.44013977050781,26.349884033203125,748.4000244140625,113.21235656738281,51.056766510009766
2015-12-28,99.31517028808594,26.409709930419922,762.510009765625,112.6882553100586,51.31357192993164
2015-12-29,101.10026550292969,26.734487533569336,776.5999755859375,114.46527099609375,51.86384582519531
2015-12-30,99.78002166748047,26.53791046142578,771.0,114.10497283935547,51.64373016357422
2015-12-31,97.86474609375,26.623376846313477,758.8800048828125,112.69646453857422,50.88251876831055
2016-01-04,97.94844055175781,26.2473201751709,741.8400268554688,111.32891082763672,50.25885772705078
2016-01-05,95.4939193725586,26.272960662841797,742.5800170898438,111.24702453613281,50.4881477355957
2016-01-06,93.6251449584961,25.854164123535156,743.6199951171875,110.6901626586914,49.57101058959961
2016-01-07,89.67371368408203,24.760168075561523,726.3900146484375,108.79851531982422,47.8468017578125
2016-01-08,90.14787292480469,24.315738677978516,714.469970703125,107.79126739501953,47.99354934692383
2016-01-11,91.60757446289062,24.42684555053711,716.030029296875,109.10150909423828,47.96603012084961
2016-01-12,92.9371337890625,24.478126525878906,726.0700073242188,108.83125305175781,48.40625762939453
2016-01-13,90.54768371582031,24.136255264282227,700.5599975585938,107.41456604003906,47.36072540283203
2016-01-14,92.52801513671875,24.83709144592285,714.719970703125,108.83946228027344,48.70891189575195
2016-01-15,90.30596160888672,24.349924087524414,694.4500122070312,106.48101043701172,46.76459884643555
2016-01-19,89.86897277832031,24.349924087524414,701.7899780273438,104.90875244140625,46.37022018432617
2016-01-20,89.98983764648438,23.931127548217773,698.4500122070312,99.7906494140625,46.58115768432617
2016-01-21,89.53425598144531,24.43539047241211,706.5900268554688,100.65050506591797,46.296844482421875
2016-01-22,94.29454040527344,24.136255264282227,725.25,100.31474304199219,47.95685577392578
2016-01-25,92.45366668701172,23.965312957763672,711.6699829101562,99.97080993652344,47.498287200927734
2016-01-26,92.96501922607422,24.19607925415039,713.0399780273438,100.3884506225586,47.8468017578125
2016-01-27,86.85660552978516,23.931127548217773,699.989990234375,99.05363464355469,46.975528717041016
2016-01-28,87.47950744628906,24.110607147216797,730.9600219726562,100.08544921875,47.74591064453125
2016-01-29,90.50119018554688,24.871286392211914,742.9500122070312,102.19001770019531,50.52483367919922
2016-02-01,89.65513610839844,24.478126525878906,752.0,102.22277069091797,50.17631530761719
2016-02-02,87.8421401977539,24.136255264282227,764.6500244140625,100.6750717163086,48.6080322265625
2016-02-03,89.58074951171875,24.503767013549805,726.9500122070312,102.1327133178711,47.83762741088867
2016-02-04,90.300537109375,24.939653396606445,708.010009765625,104.53205871582031,47.69089889526367
2016-02-05,87.88877868652344,24.392656326293945,683.5700073242188,105.28545379638672,46.00337219238281
2016-02-08,88.81423950195312,24.076425552368164,682.739990234375,105.04553985595703,45.31550598144531
2016-02-09,88.7955322265625,24.17043685913086,678.1099853515625,102.63822174072266,45.196285247802734
2016-02-10,88.12247467041016,24.187536239624023,684.1199951171875,99.4284439086914,45.590660095214844
2016-02-11,87.58963012695312,23.461050033569336,683.1099853515625,97.49264526367188,45.57231140136719
2016-02-12,87.86073303222656,24.153345108032227,682.4000244140625,100.13162231445312,46.31520080566406
2016-02-16,90.33792877197266,24.666156768798828,691.0,101.53795623779297,47.192726135253906
2016-02-17,91.72142028808594,25.07640266418457,708.4000244140625,104.31754302978516,48.421268463134766
2016-02-18,89.98270416259766,24.854183197021484,697.3499755859375,109.57064056396484,48.20880889892578
2016-02-19,89.77705383300781,24.80290412902832,700.9099731445312,110.0918197631836,47.86703109741211
2016-02-22,90.56226348876953,25.1362361907959,706.4600219726562,110.66264343261719,48.633724212646484
2016-02-23,88.51507568359375,24.973840713500977,695.8499755859375,109.529296875,47.275856018066406
2016-02-24,89.83312225341797,24.751623153686523,699.5599975585938,109.86018371582031,47.4421272277832
2016-02-25,90.45010375976562,25.190448760986328,705.75,111.26654815673828,48.12568664550781
2016-02-26,90.59032440185547,25.336959838867188,705.0700073242188,109.22319030761719,47.386695861816406
2016-02-29,90.38468170166016,25.11288833618164,697.77001953125,108.39595794677734,46.998748779296875
2016-03-01,93.97425079345703,25.750621795654297,718.8099975585938,111.15898895263672,48.569068908691406
2016-03-02,94.1799087524414,26.00916862487793,718.8499755859375,112.75560760498047,48.91084289550781
2016-03-03,94.8810043334961,26.04363441467285,712.4199829101562,113.9964828491211,48.35660934448242
2016-03-04,96.29253387451172,26.250471115112305,710.8900146484375,113.9964828491211,48.06101989746094
2016-03-07,95.22687530517578,26.103967666625977,695.1599731445312,115.9405517578125,47.13730239868164
2016-03-08,94.441650390625,25.905746459960938,693.969970703125,115.04710388183594,47.71000671386719
2016-03-09,94.5257797241211,25.897127151489258,705.239990234375,116.15564727783203,48.809234619140625
2016-03-10,94.57251739501953,25.802331924438477,712.8200073242188,115.97364807128906,48.079498291015625
2016-03-11,95.59143829345703,26.147048950195312,726.8200073242188,117.76880645751953,49.02167892456055
