Date,Adj Close,HL_PCT,PCT_change,Volume,label,Forecast
2015-01-02 00:00:00,99.94588470458984,4.09221848340628,-1.84935592951012,53204600.0,103.28260803222656,
2015-01-05 00:00:00,97.13024139404297,3.3357251225448326,-1.8838312847726968,64285500.0,103.3923110961914,
2015-01-06 00:00:00,97.13941955566406,2.88245808402563,-0.2628109413279228,65797100.0,99.77220916748047,
2015-01-07 00:00:00,98.50151824951172,1.5228191673151552,0.5130625628873502,40105900.0,105.41262817382812,
2015-01-08 00:00:00,102.28618621826172,3.3728939411964998,2.435224710213282,59364500.0,108.6944808959961,
2015-01-09 00:00:00,102.39584350585938,2.9688714028254344,-0.5857779741197824,53699500.0,107.10383605957031,
2015-01-12 00:00:00,99.87275695800781,3.834873811754795,-2.975131900104799,49650800.0,108.44766235351562,
2015-01-13 00:00:00,100.75951385498047,3.8606770128398726,-1.0858826897234184,67091900.0,108.46593475341797,
2015-01-14 00:00:00,100.37557220458984,1.9825519497048856,0.6969938828405164,48956600.0,109.29783630371094,
2015-01-15 00:00:00,97.65131378173828,3.481769742579957,-2.890909368341619,60014000.0,110.07794189453125,
2015-01-16 00:00:00,96.89256286621094,2.456333915017612,-0.9716910467988477,78513300.0,109.1509780883789,
2015-01-20 00:00:00,99.38829040527344,2.4852034486469736,0.8160282944142699,49899900.0,109.87602233886719,
2015-01-21 00:00:00,100.14701080322266,2.7859053337192203,0.5507169530263172,48575900.0,111.98690032958984,
2015-01-22 00:00:00,102.75240325927734,2.676336428901683,1.9408664503782487,53796400.0,114.61176300048828,
2015-01-23 00:00:00,103.28260803222656,2.14944341840248,0.6055211813862345,46464800.0,116.06184387207031,
2015-01-26 00:00:00,103.3923110961914,1.5088138973336236,-0.5626863035596217,55615000.0,116.630859375,
2015-01-27 00:00:00,99.77220916748047,3.4578813142700318,-2.917629276570239,95568700.0,117.3191909790039,
2015-01-28 00:00:00,105.41262817382812,2.6657196928573974,-1.9722857680818373,146477100.0,118.13603210449219,
2015-01-29 00:00:00,108.6944808959961,3.339640479341225,2.218020837193561,84436400.0,117.88821411132812,
2015-01-30 00:00:00,107.10383605957031,2.9410725532994917,-1.0472954795515796,83745500.0,118.85188293457031,
2015-02-02 00:00:00,108.44766235351562,2.849297320783102,0.49131231399110065,62739100.0,122.06407928466797,
2015-02-03 00:00:00,108.46593475341797,1.364479761229758,0.1265835661425369,51915700.0,121.30231475830078,
2015-02-04 00:00:00,109.29783630371094,2.012852817619797,0.8945127076740507,70149700.0,118.20025634765625,
2015-02-05 00:00:00,110.07794189453125,0.8902813225492192,-0.06665072812662634,42246200.0,119.69622802734375,
2015-02-06 00:00:00,109.1509780883789,1.6490947523167043,-0.9081789438240203,43706600.0,117.89739990234375,
2015-02-09 00:00:00,109.87602233886719,1.2832608996040042,0.9869237780065703,38889800.0,118.47557830810547,
2015-02-10 00:00:00,111.98690032958984,1.776991646266436,1.539484482241738,62008500.0,118.72338104248047,
2015-02-11 00:00:00,114.61176300048828,2.111474516743105,1.7186614547901653,73561800.0,117.9708023071289,
2015-02-12 00:00:00,116.06184387207031,1.6456775098409475,0.31731043441674045,74474500.0,116.01594543457031,
2015-02-13 00:00:00,116.630859375,1.3975694444444444,-0.15713148189841014,54272200.0,116.1903305053711,
2015-02-17 00:00:00,117.3191909790039,1.6706616347345604,0.26669069964882286,63152400.0,116.68592071533203,
2015-02-18 00:00:00,118.13603210449219,1.125822331562898,0.8540343106964734,44891700.0,114.27217102050781,
2015-02-19 00:00:00,117.88821411132812,0.5937802633782738,-0.023348988398545618,37362400.0,112.1888427734375,
2015-02-20 00:00:00,118.85188293457031,1.2200033457109232,0.6841897964703816,48948400.0,114.21710968017578,
2015-02-23 00:00:00,122.06407928466797,2.7362647205172914,2.291951722516782,70974100.0,113.42781829833984,
2015-02-24 00:00:00,121.30231475830078,2.003265922346322,-0.5792118687528379,69228100.0,114.6760025024414,
2015-02-25 00:00:00,118.20025634765625,2.9187857231746683,-2.1055064790703133,74711700.0,116.5941390991211,
2015-02-26 00:00:00,119.69622802734375,3.5590048049490517,1.2656300704908938,91287500.0,117.90654754638672,
2015-02-27 00:00:00,117.89739990234375,1.976296197358605,-1.1846102201021633,62014800.0,117.01634216308594,
2015-03-02 00:00:00,118.47557830810547,1.6712268940269874,-0.1237939358679884,48096700.0,115.54790496826172,
2015-03-03 00:00:00,118.72338104248047,1.2044872054803095,0.31016894824755253,37816300.0,116.75016784667969,
2015-03-04 00:00:00,117.9708023071289,1.0510992636523486,-0.4337821773097208,31666300.0,116.27291107177734,
